drug_id,t-SNE Feature 1,t-SNE Feature 2
CEVBAJ.search1.cif,39.508305,38.969955
LATKOI.search1.cif,-31.56422,-7.4459786
YATJUA.search1.cif,-86.83644,8.742566
NAKYOQ.search1.cif,-31.523396,-7.6589446
QIHZOW.search1.cif,17.942036,-78.16769
HOCVUQ.search1.cif,2.7369132,51.294395
AMIHAH.search1.cif,-85.64812,35.52795
MUSNAP.search1.cif,-21.937586,48.593292
AXIMAX.search1.cif,-68.85181,24.45059
JEQVUX.search1.cif,36.309097,9.806771
JEVBAO.search1.cif,89.370804,-21.628271
POVNEV.search1.cif,21.527657,59.424988
YANCAU.search1.cif,-85.9474,16.376837
IRAQAV.search1.cif,68.070915,5.205884
QAXZAT.search1.cif,-81.0456,2.0205314
JIWYIX.search1.cif,64.01087,17.113316
GIJYIJ.search1.cif,-87.90649,-5.748303
CUPJIH.search1.cif,-44.863888,-6.3991723
TUCNIR01.search1.cif,-15.922399,25.552574
EBIJEF.search1.cif,-80.412636,30.80738
NUMYUS.search1.cif,-76.29171,-7.0560794
WIPGAF.search1.cif,1.4536657,41.54018
SILHEA.search1.cif,-1.5762385,56.12902
AFOXUR.search1.cif,26.840664,30.150675
ESAWAY.search1.cif,-10.929206,-36.767063
JIXWES.search1.cif,-96.86929,23.58627
GIZSIR.search1.cif,43.860516,47.208466
VUXXIX.search1.cif,-4.563585,-37.18574
ZOYLUU01.search1.cif,-1.4839163,39.081432
SIGDES.search1.cif,16.94372,72.210945
PUCSOY.search1.cif,-11.9604225,-34.922157
BOMTOO.search1.cif,21.753267,-13.174162
GUGDIV.search1.cif,21.502237,37.936092
NAQNAX.search1.cif,-23.005098,-12.328833
EYEGUM.search1.cif,-62.83961,5.9950957
UXEQEV02.search1.cif,-3.4718008,19.13346
EFOZAB04.search1.cif,-67.17907,49.9235
OQIYIY.search1.cif,32.025005,-17.005249
POCSAE.search1.cif,65.087616,12.207363
SALYAH.search1.cif,33.08976,28.097132
JODKIX.search1.cif,-22.353071,53.972748
GUJWEP.search1.cif,-19.244968,38.84941
YOTSUX.search1.cif,44.093544,-54.840256
DOPCUH.search1.cif,-10.094209,29.203487
EXUQUJ.search1.cif,-23.80715,-18.894875
JIMTEF.search1.cif,-33.671154,-43.91453
UBUHOQ.search1.cif,-1.1703078,-62.157078
UFEVIN.search1.cif,-63.602333,41.76109
HOBMOC.search1.cif,13.259595,30.341019
UPAVUE.search1.cif,14.102199,-83.8817
POFPIK.search1.cif,-21.872087,48.8718
GUBPUO.search1.cif,-9.928021,62.512447
REGLAS.search1.cif,-36.09738,-39.289803
TMABCA.search1.cif,0.39764753,-0.47779036
CIQDAI.search1.cif,13.840833,68.86163
COKJOB.search1.cif,-21.020868,58.417294
LATBOZ.search1.cif,-7.640759,-13.403234
MISNOR.search1.cif,-64.28661,52.569183
NUKXUN01.search1.cif,-65.6928,31.342386
TCQNAP01.search1.cif,-33.21091,-71.03392
TOJXEX.search1.cif,34.93182,-61.614895
OTIZEX.search1.cif,-64.443184,52.50437
NOVGEM.search1.cif,19.888515,25.69101
WULBUC.search1.cif,31.378988,45.64709
EXUQUJ01.search1.cif,-23.807129,-18.894855
OLAKIV.search1.cif,35.09269,22.329052
ISEKUM.search1.cif,55.377884,-20.984621
PIJSUZ.search1.cif,58.59166,15.240923
BOQTUW.search1.cif,-64.39552,32.452354
HUHFAS.search1.cif,-10.587771,-43.58167
RUNSUR.search1.cif,25.377125,-23.600546
AMIGUA.search1.cif,-62.724857,31.567541
QIHDAM.search1.cif,-26.40793,-65.07126
DUVGAC03.search1.cif,-62.195953,54.189056
GACZEQ.search1.cif,13.603027,33.919273
NAQMOK.search1.cif,-24.675417,-11.010994
XEJXAM.search1.cif,-29.638168,-17.418411
MODPAX.search1.cif,-5.073493,67.012436
ULIKIL.search1.cif,-15.774594,10.481352
QODMOO.search1.cif,-36.10203,-37.743786
IRALUK01.search1.cif,-96.516,27.169935
EBIMIM.search1.cif,-22.028984,-47.8301
VILSEP.search1.cif,26.252844,-53.217445
YATDAB.search1.cif,-1.8513443,17.855352
VESWUO.search1.cif,0.64608985,63.732395
GEZREL.search1.cif,-5.4300184,-53.68534
PERPAE.search1.cif,-29.12668,13.278719
LUSNIY.search1.cif,70.22971,10.295178
UXUGEB.search1.cif,15.925128,9.474293
WICZUF.search1.cif,-42.030243,3.7071793
PAMFAN.search1.cif,-79.299416,25.651447
FUYDEK02.search1.cif,13.801898,-7.7298656
XABQIB.search1.cif,-13.640811,26.408247
RAXDUS.search1.cif,15.777838,43.425396
KABLEG.search1.cif,-81.78784,14.298013
QANFIW.search1.cif,47.315975,24.468254
FASSOK.search1.cif,-32.364014,-11.358334
BOQNUS.search1.cif,-22.584238,-14.327997
AQIKOB.search1.cif,32.279762,-72.59583
ROCDAP.search1.cif,18.101274,36.62829
TUDHEI.search1.cif,-57.888004,-3.274289
CUPKAA.search1.cif,-45.020504,-7.0595403
SOLFEG.search1.cif,-47.510952,-15.11793
PALCAH.search1.cif,7.9610224,14.239944
XAYLOB.search1.cif,-32.04103,-70.04041
ETATEA.search1.cif,13.584846,69.43336
FEDHEE.search1.cif,-3.7406945,-38.17176
MOXZUV.search1.cif,-54.841858,-31.066236
JOHKEX.search1.cif,31.58958,61.71773
SODDOF.search1.cif,-36.92517,5.1898074
CAJQIO.search1.cif,-17.822016,1.193604
GOKPAA01.search1.cif,56.872482,-30.891573
XAYDIK.search1.cif,-8.434465,26.982893
EHIKOW.search1.cif,-11.906496,28.283432
SISQOD.search1.cif,69.68391,1.6306542
USAGIF.search1.cif,22.15041,53.055748
OZUGIA.search1.cif,-21.762936,55.34521
IRUFIL.search1.cif,-16.118135,-29.74786
WEFKID.search1.cif,-8.691229,-54.676304
BALVEP.search1.cif,40.59497,49.81837
JATMEW.search1.cif,-94.62941,28.76178
MICHOX.search1.cif,12.54677,-33.07064
MOPCUQ.search1.cif,-14.930846,10.564663
NUKZAV.search1.cif,-58.497314,49.525898
WOTZEK.search1.cif,41.80516,9.679457
POWREB.search1.cif,-65.51236,4.5574684
EFUYEL.search1.cif,5.971314,39.97378
WUSFOG.search1.cif,25.671116,2.7144566
FUMZUI.search1.cif,18.32996,24.08179
FALQEP.search1.cif,-16.116512,52.256542
YUFPUM.search1.cif,10.141169,-39.8264
IFALOQ.search1.cif,24.248793,11.301727
XUHCAF.search1.cif,3.937926,19.616709
VAZNAO.search1.cif,-3.150914,-26.278624
YUFGEN.search1.cif,57.008778,-15.688676
SOBQAC.search1.cif,13.833063,30.589518
OJESUT.search1.cif,43.291927,30.811152
FILHOX.search1.cif,70.1045,0.3594617
ETONIM.search1.cif,-62.86164,7.1846533
DIJGOT.search1.cif,-46.991886,28.840582
DIYYOB.search1.cif,-6.9753275,-34.085243
JEGLAL.search1.cif,50.58285,-18.686563
AQABID.search1.cif,-0.48068824,37.41381
KIGKOB02.search1.cif,21.533714,-46.505775
LERVIO.search1.cif,20.915255,0.6126195
CARVOG.search1.cif,40.51312,41.98452
LIKHET.search1.cif,15.040084,38.060154
PEQPOR.search1.cif,-12.803755,-48.884315
YEHJEA.search1.cif,-44.26694,-28.20362
PYRCYE10.search1.cif,12.010692,-82.61142
BEWFIT.search1.cif,60.933525,31.011478
GOCHAH.search1.cif,48.510548,55.119164
QODKOL.search1.cif,-10.625249,21.7186
QUYJEA.search1.cif,-11.2164,-45.79553
NEHRUP.search1.cif,67.15461,10.564927
ANTCYB13.search1.cif,17.26164,-77.909065
HELHEN.search1.cif,1.1529136,-87.01093
QILXOA.search1.cif,61.275394,16.384487
ZIKNOY01.search1.cif,23.141918,-43.28672
TAWCUS.search1.cif,-32.72977,11.758454
XOMZOQ.search1.cif,-32.7823,-11.300553
MIQQEL.search1.cif,-6.6197915,-13.606519
BARBUR03.search1.cif,-52.23063,50.577766
YOVTUY.search1.cif,-87.647835,-5.806804
NIWMEN.search1.cif,23.93919,-42.260838
EVEZOV.search1.cif,43.06511,-19.92298
LONMUX.search1.cif,15.905847,15.9510355
VIXWUX.search1.cif,26.031763,-71.387024
PIVHUA.search1.cif,-21.62947,46.87647
CUSZEW.search1.cif,23.264456,48.194885
VULLEV.search1.cif,-45.77316,-20.466429
PAMWUX.search1.cif,-31.375044,-10.074754
CAWKAP.search1.cif,-43.4043,-22.952095
GOMCEQ.search1.cif,8.218828,39.9174
SEGMAV.search1.cif,16.779665,74.7456
BARBAM06.search1.cif,-52.424263,50.64665
TOKJUY.search1.cif,75.81227,-22.507357
XOWKEB01.search1.cif,25.612324,-55.16362
DUPBUO.search1.cif,44.015545,-19.00551
VIPZUR.search1.cif,-18.48066,-11.385849
POCBER.search1.cif,14.340843,-39.189293
CEQKAN.search1.cif,-16.199331,-35.668583
MITTIV.search1.cif,57.72222,-8.207048
CAYLAQ.search1.cif,27.323374,53.443577
AMOXUX.search1.cif,19.142792,-19.321507
TUNMUN.search1.cif,-15.526368,58.923813
DIRSEC.search1.cif,-9.735864,64.294044
TACBIK.search1.cif,-16.98688,-14.282918
LUMFIK.search1.cif,51.50836,10.422947
XOHWAU.search1.cif,-97.735374,26.352642
XACSAW.search1.cif,9.534813,20.321918
FAPBON.search1.cif,-20.105309,-8.528225
PAHZEG.search1.cif,-58.701473,-3.4307945
HIDQUI.search1.cif,-53.56161,-14.859523
UYOKAV.search1.cif,53.298733,51.578423
PUHWUN01.search1.cif,-37.27937,-32.99579
XIYSAC.search1.cif,-5.8695316,-30.174046
PEMRIJ.search1.cif,4.6230025,81.66926
SEPSIP.search1.cif,-17.576557,1.3747962
XOMLUJ.search1.cif,-19.155201,40.892212
BOVVUF.search1.cif,-12.257443,-53.609528
DOHVEE.search1.cif,28.886967,50.982994
ANOPUP.search1.cif,24.419722,15.033172
XOBGIF.search1.cif,27.04702,23.667372
TONDUV02.search1.cif,88.0401,-20.892597
KUBFUL.search1.cif,37.54125,11.752914
IKAWUM.search1.cif,1.6648273,-20.735144
KAXBUH.search1.cif,-11.55802,68.27843
POXTAZ.search1.cif,19.469965,29.469402
QETXAO.search1.cif,27.011005,25.11552
YUBLUD.search1.cif,0.9601758,41.2146
TIPMAH.search1.cif,21.736938,60.81149
GUQQAM.search1.cif,57.93926,-27.111712
AXIXUB.search1.cif,-12.613961,68.994644
KIHYIK.search1.cif,-79.20322,-1.4971882
MOXRAU.search1.cif,22.061888,-15.50541
XELTIS.search1.cif,17.898,23.785976
TERDOK.search1.cif,18.72722,56.78105
KEPMID.search1.cif,15.603731,-28.078596
SOGBEY.search1.cif,0.12764433,23.868067
AWAXOM.search1.cif,-9.12717,-32.777084
SEPFOI.search1.cif,43.875145,23.359076
HIGLIV.search1.cif,4.7784457,10.053262
MUZFIY.search1.cif,-74.72341,-4.2330313
MIMNEC.search1.cif,49.31034,40.183834
QODKUR.search1.cif,-10.64303,21.693285
IZEZUK.search1.cif,31.489325,51.701046
GIYBIZ.search1.cif,47.928448,-26.412567
CAPSAQ.search1.cif,-65.9476,15.558015
LADCIE.search1.cif,-93.79755,27.652662
OWAWAL.search1.cif,-70.350296,34.40154
YATGIL.search1.cif,-58.394543,46.182247
DIJVOH.search1.cif,-23.729578,-43.12903
RIQQUD.search1.cif,44.410755,22.93196
XETSOF.search1.cif,54.247852,-1.342366
IFEFOR.search1.cif,-13.009234,-49.90576
JEFRER.search1.cif,55.42456,26.803167
AXUSAP.search1.cif,35.713383,-62.511272
XAXRUM.search1.cif,64.56237,-4.198582
XAPWUG.search1.cif,-13.777811,-43.98861
XICPAD.search1.cif,14.428378,-4.2559733
BODZIF.search1.cif,-3.4927397,-89.17993
EPAQES.search1.cif,-8.145489,-5.603968
XIFQEJ.search1.cif,-47.646587,5.2645307
VOCZET02.search1.cif,-41.985344,2.3870718
HELHIR.search1.cif,1.1529136,-87.01093
LIWTER.search1.cif,39.517467,31.4522
CIMETD05.search1.cif,-80.66767,24.909496
JOFJEW05.search1.cif,-28.892536,-67.43252
BAFGIB.search1.cif,-4.803452,-61.23303
JURNER.search1.cif,22.312193,70.012566
NEFFEM01.search1.cif,-34.930233,-12.341166
XISYUW.search1.cif,21.50211,-66.89724
NUSHEQ.search1.cif,-19.228344,18.541462
SIBYUA.search1.cif,-3.4589915,-57.041462
HIZBEY.search1.cif,-75.795074,-8.119972
NUXVEH.search1.cif,12.396532,43.110817
GILLUK.search1.cif,-9.06977,-51.14241
OGIKUL.search1.cif,-20.663727,-56.449047
HOSZIZ.search1.cif,57.328205,11.393442
BIJVOI.search1.cif,-8.759669,33.964638
YOCSIT.search1.cif,-7.9894624,-36.26212
ISUMUG.search1.cif,-18.581078,37.279728
VESXAV.search1.cif,0.58056897,63.646263
RIKYOZ.search1.cif,69.741394,0.47027633
YUYQAM.search1.cif,-17.039896,-52.293217
IYONIU.search1.cif,45.563282,42.502098
OHIXAE.search1.cif,64.04334,-29.538889
HURJEL.search1.cif,55.928642,-8.285832
GOMGEX.search1.cif,15.711177,30.931875
JOFJEW04.search1.cif,-28.892517,-67.432526
UJENUS.search1.cif,33.72164,24.569847
XOJPOD.search1.cif,-3.7364247,-43.192497
THLCTC.search1.cif,29.381071,-84.507866
NAQNOL.search1.cif,-94.32496,26.201656
SECZOP.search1.cif,19.373049,16.811863
EPUPUB02.search1.cif,-11.426721,-59.20654
PODKID.search1.cif,72.94969,16.072054
NAHRUL.search1.cif,10.587531,-52.650337
AYAQAU.search1.cif,50.564342,4.930761
XEMCUP.search1.cif,45.07808,-55.378796
KARKUM.search1.cif,70.590645,13.039958
AKUBEP.search1.cif,18.647022,16.108358
ZOXVUF.search1.cif,29.274055,-45.946083
QOCBAL.search1.cif,-89.0345,9.970321
ECEQEL.search1.cif,-36.91589,-8.127622
COWHUS.search1.cif,-25.615694,-61.498253
GIXNOQ.search1.cif,32.618225,-42.88396
XAQGON.search1.cif,70.8572,13.551537
JUBCUE.search1.cif,20.275423,14.447132
COSSAF.search1.cif,1.5006876,8.2006445
VOPCOU.search1.cif,20.021032,51.73808
PURFUF.search1.cif,41.152206,-9.868899
GUZQAU.search1.cif,-16.934883,62.311256
MAGGOR.search1.cif,20.474789,14.957136
AJUXOS.search1.cif,-18.541414,38.86977
OLIHUO01.search1.cif,-52.644493,-28.774101
CEDJAX.search1.cif,34.78303,55.970875
YUDBEE.search1.cif,27.228106,25.171276
INUJUW.search1.cif,7.531497,-40.092728
FEPCEJ.search1.cif,39.580235,-47.51984
SIVYAY.search1.cif,68.986534,-39.32769
NUPLAN.search1.cif,0.37928,9.776674
ROKZIB.search1.cif,-13.565618,25.006887
VUHSUO.search1.cif,60.683704,28.560177
OPOMIQ.search1.cif,-16.151335,37.171787
QAGFEM.search1.cif,-22.41811,38.61507
HOMZIS.search1.cif,-14.336902,-32.05255
EDAGIZ.search1.cif,-45.2137,-22.447908
HEMDUB.search1.cif,-64.195244,12.637208
OYESAO02.search1.cif,13.252906,16.172523
WEDXOV.search1.cif,-52.183147,-27.159824
BEZWEK.search1.cif,41.052177,1.126774
SOWGOC.search1.cif,5.17586,22.103224
UPEHEE.search1.cif,16.684568,-82.16897
EBOSIX01.search1.cif,-78.170494,20.187899
KAYGIC.search1.cif,-20.308756,-13.476974
NIYSOD.search1.cif,-6.3409104,25.883175
PENFEV.search1.cif,40.876686,32.863373
ULEWIS.search1.cif,-11.21785,-45.97912
LETBIX.search1.cif,9.669186,-84.78002
IDELOU.search1.cif,-39.742233,-7.9520693
PUVMIC.search1.cif,-14.770849,-58.41354
JUZRON.search1.cif,16.463757,-60.622692
UVOMUO.search1.cif,67.920456,-14.311112
UGOROZ.search1.cif,-59.340935,47.067383
IZUWEH.search1.cif,56.91901,36.646996
REGKOD01.search1.cif,-32.21375,7.3441195
RUDCUR.search1.cif,18.56258,31.58376
ZURWOB.search1.cif,30.820807,-11.074288
YAKRIO.search1.cif,-7.7685256,-5.908038
FADGIC.search1.cif,-62.64206,37.502037
ZECPAY.search1.cif,53.648727,43.777454
TCQPDA.search1.cif,-51.552658,-27.257872
CEQKIV.search1.cif,-16.0879,-35.682804
DEDPEI.search1.cif,-90.860176,13.769771
XAHDUF.search1.cif,47.11039,49.025955
KIGKOB01.search1.cif,21.53404,-46.505764
MEFLOZ.search1.cif,-50.566677,-7.907696
FOQHIC.search1.cif,57.8433,-22.455173
WECYIN.search1.cif,40.838524,-3.8368187
KACVOA.search1.cif,-50.716034,23.300156
WAWBII.search1.cif,62.069492,16.576775
ZIPBEF.search1.cif,-22.816471,-3.7266273
AVONUW.search1.cif,65.776596,17.402977
XICRAE.search1.cif,-31.281828,-3.5182993
LOGPAA.search1.cif,54.05682,-21.093966
VIFSAH.search1.cif,-3.4368622,10.752012
UTEWIB.search1.cif,-23.270077,55.867332
IJAGIJ03.search1.cif,38.907383,-18.122356
MAKYUU.search1.cif,64.63413,15.375884
MUYLOJ.search1.cif,-56.02114,-14.8094225
QUMXUT.search1.cif,21.194288,3.1339955
OJIMAX.search1.cif,-44.81712,-14.69104
QEMBOC08.search1.cif,-47.7596,-18.046034
IFOMAT.search1.cif,86.79713,-20.359804
LAGSUK.search1.cif,-28.632618,-3.998377
AWAXOM05.search1.cif,-9.127121,-32.777187
BUKXOU.search1.cif,-87.030365,-5.239342
RAHWUV.search1.cif,10.351418,31.526592
CIWGEW.search1.cif,-12.275414,-15.178642
DOXDUR.search1.cif,-4.067686,16.16899
LAWVOV.search1.cif,20.734707,-20.859625
EDAVIP.search1.cif,40.465923,9.717052
OJIKEZ.search1.cif,21.250185,-67.97605
XONJUG.search1.cif,24.936806,3.1687376
LIDPUM01.search1.cif,-25.24808,-5.9454856
WOTCUF.search1.cif,54.783382,-32.3968
KIFYOQ.search1.cif,-4.31299,37.117973
WANDIZ.search1.cif,20.257437,-44.52561
FAFNAD.search1.cif,57.56796,-18.245073
XEHDIX.search1.cif,3.9273596,17.252016
KUPWIE.search1.cif,-61.624653,30.982931
LADCAW.search1.cif,-38.716454,-23.158972
XISQAS02.search1.cif,89.94065,-21.353445
JOKYIU.search1.cif,30.972029,-9.517351
POXSIG.search1.cif,39.343227,14.230554
AJOGEN.search1.cif,-1.3506285,16.414225
XEZJAP.search1.cif,-5.5390725,-14.689498
TOZHOF02.search1.cif,-84.912926,36.18306
RUFPIT.search1.cif,47.418217,50.17278
FOJGUI.search1.cif,-85.919334,-5.2712893
DIRXOS.search1.cif,29.46845,-19.279095
AHUKOD01.search1.cif,69.69235,-39.02781
FILHIR.search1.cif,70.47315,-0.6168708
MECXID.search1.cif,-50.150387,-13.250646
NENWAH.search1.cif,38.86966,-55.009125
SUDFOO.search1.cif,-102.175415,29.543411
MORJAG.search1.cif,-31.53345,9.6361475
HOLKIF.search1.cif,7.0064993,-38.492832
LUTRID.search1.cif,70.47248,-26.7011
IVIGAW.search1.cif,-3.6001,-23.677734
GODJOZ.search1.cif,38.75207,-5.746358
SEFMEX.search1.cif,30.465311,6.810219
TCQPER02.search1.cif,28.057762,-83.00358
LOHQUU.search1.cif,-21.587345,48.64489
LATLIC.search1.cif,20.620792,-45.364105
SAHJOD.search1.cif,-78.38812,-10.321111
RERNUZ.search1.cif,56.69568,0.43135878
REDTAY.search1.cif,10.563872,-16.116695
WEVYIF.search1.cif,12.838368,-86.826485
RAXTOC.search1.cif,47.384567,39.577015
YOVKOK.search1.cif,68.28512,14.034614
NEKDOX.search1.cif,-61.138042,6.2289305
LACZUM.search1.cif,39.888683,-9.301336
KIJSIH.search1.cif,-23.672077,-50.252144
TENSOW.search1.cif,-11.051692,-59.727314
HETMEZ.search1.cif,38.14211,-25.61351
SOVSIH.search1.cif,71.908905,14.363882
IHENUE.search1.cif,26.184103,13.937978
ALATEN.search1.cif,-3.8625228,-85.16014
KAJFEJ.search1.cif,23.13254,-14.054581
XESSAQ.search1.cif,32.230812,-22.128595
PUTLUN.search1.cif,40.22063,-47.863155
KUWPUP.search1.cif,-43.53298,-24.164074
UJUTUO01.search1.cif,35.83921,-15.757674
JOCMOD.search1.cif,-22.39754,-1.018738
XOBTUD.search1.cif,1.2043474,12.344122
HOWLAH.search1.cif,-47.07263,-27.191978
ALOVEE.search1.cif,20.992786,60.254925
NEBVOH.search1.cif,-33.83598,4.033568
OMESOP.search1.cif,31.386,-47.63115
UCERUS.search1.cif,17.513922,-51.78883
RUYGIC01.search1.cif,-23.311329,-2.8756728
WIGKOP.search1.cif,-3.7759073,39.743507
KARHAM.search1.cif,-51.07321,-27.14937
HOWWAT.search1.cif,50.951305,45.5085
SLCADC01.search1.cif,-63.81444,28.679893
CEQKOB.search1.cif,-16.201649,-35.748455
GIVYAO.search1.cif,-2.2211218,48.779224
EXIFAT.search1.cif,27.33273,-73.2519
ZIMHIO.search1.cif,-61.066864,36.05041
QODYIU.search1.cif,27.257467,35.313217
NINMAB.search1.cif,-90.54761,6.7228627
FUVNEP.search1.cif,-14.556948,-33.378788
LIKMIC.search1.cif,45.993526,22.798456
LEGPAR.search1.cif,11.137377,-84.80178
FAHLEF02.search1.cif,69.81326,-40.219936
CAKYUL.search1.cif,2.0617893,58.99372
TUPDAK.search1.cif,-71.28227,1.5502387
ISIJEA.search1.cif,-58.964348,47.454613
FOQYOB.search1.cif,24.769152,-43.610443
KAHQOA.search1.cif,-81.08677,12.429637
GODTUO.search1.cif,33.01533,-55.216736
ISIHUN03.search1.cif,13.504296,-8.843535
LEDXOJ.search1.cif,-48.814022,-10.013069
DAVVIH.search1.cif,-62.543472,49.656586
HOWXAV02.search1.cif,-72.89529,-1.1567206
BINKAN.search1.cif,21.686941,-68.28508
ECUTUR01.search1.cif,59.742878,-29.114676
OJOCUN.search1.cif,62.128056,6.1255755
BIWYEN.search1.cif,67.079414,15.351015
MADSIW.search1.cif,-11.507782,-12.806986
MOVDAF.search1.cif,-45.603233,-0.7941317
HUDYEN.search1.cif,-33.16061,28.84572
MEHDAG.search1.cif,-7.25433,11.311374
JUNXAU.search1.cif,-33.18617,-15.135416
SEFWUV.search1.cif,47.25538,7.141881
NUMZIH.search1.cif,-77.00417,-10.339316
WOQBAF.search1.cif,-76.50255,2.336463
KELYAE.search1.cif,29.442303,-84.76225
ZEXJIY.search1.cif,-80.95222,-6.6794662
YOFCOO.search1.cif,17.13258,75.443115
LATDAN.search1.cif,-69.41522,32.368374
IHUMUT.search1.cif,18.448023,-81.809395
SAMGIZ.search1.cif,5.7761836,-37.181923
ADICOH.search1.cif,24.07124,41.53542
ZOHWEA.search1.cif,-40.36949,-23.594263
RIBHEP.search1.cif,-10.7433195,65.99101
HIYCAT.search1.cif,55.351677,-22.91657
VOSXUZ.search1.cif,19.078608,-0.99715334
EFUFAO.search1.cif,28.73205,-75.19129
GESCIS.search1.cif,-95.45857,28.9677
BOWJUU.search1.cif,-14.58692,-42.1951
ISIJEZ01.search1.cif,-23.26268,-63.72555
HUTZUT.search1.cif,-9.925139,29.493221
WUKBUB.search1.cif,-5.40931,-56.895275
NEBPIW.search1.cif,-1.3924762,27.47165
PAPDER.search1.cif,50.359013,-24.023685
FEDGIH01.search1.cif,-4.0012345,-38.393837
BUNGEY.search1.cif,-89.19205,10.467068
OZONAU.search1.cif,44.358643,31.32813
DURZAR01.search1.cif,69.844246,0.31787544
WANBOD.search1.cif,41.79574,-19.348234
NIRGIH.search1.cif,8.28962,26.841816
NUKZID.search1.cif,-58.20128,50.692127
YOGROE01.search1.cif,-14.755396,14.805152
HISRIM.search1.cif,38.41154,-42.6508
KIHXOP.search1.cif,-79.20766,-0.61371726
QEPWUE.search1.cif,54.716915,26.836493
NAPNIC.search1.cif,50.60573,10.45895
OZIDEH.search1.cif,25.035727,8.420885
BUNHAV.search1.cif,-15.645532,-53.813583
GUBREC.search1.cif,36.93738,21.502615
BOGHAI.search1.cif,50.358555,-30.85206
BERNAP.search1.cif,-13.79,-65.64139
GIKREA01.search1.cif,-29.428009,-68.78314
COZYOG04.search1.cif,-67.03498,13.031027
HUBPIG.search1.cif,21.149975,8.282746
IVAWEJ.search1.cif,-4.321293,13.227659
PEGXOQ.search1.cif,-7.081169,-5.952427
GOVLEL.search1.cif,22.583593,-17.958105
HOLJAU03.search1.cif,-35.800983,1.1842202
SECYUX.search1.cif,-22.50591,-4.8375897
ACIROT.search1.cif,-13.332391,28.974138
PUHYID.search1.cif,-37.2291,-32.97401
JIXLOU.search1.cif,-7.229411,-43.340473
GOKPUU01.search1.cif,62.315216,-30.829338
JECZAS.search1.cif,-97.315994,27.168686
QEMBOC.search1.cif,-47.7596,-18.046034
KETVIO10.search1.cif,35.214294,56.19737
LATCOA.search1.cif,-69.28948,32.083447
UROXAM01.search1.cif,-96.28,30.849096
DIKVUP.search1.cif,60.235973,16.909956
YANNOT.search1.cif,34.94226,-62.81733
PABNIR.search1.cif,-25.517885,-20.528826
NUMHOU.search1.cif,-13.09716,-15.736566
FUPLOR.search1.cif,-18.501474,38.605896
MUFNIK01.search1.cif,35.359768,-50.517464
RODKUS.search1.cif,34.348076,30.21986
GUYPNO.search1.cif,13.271187,70.39281
UDUZIC.search1.cif,-1.6028943,-62.40452
UNEFIE.search1.cif,-83.38892,-3.7562697
DIGYOI.search1.cif,42.826694,30.838884
FECGEC.search1.cif,-36.18624,6.538101
EXANEX.search1.cif,-10.800619,-34.72099
SIRMUB.search1.cif,3.459632,-87.475105
EPIVUV.search1.cif,-47.112682,-26.382874
EGUXAG.search1.cif,-24.68874,-10.6998415
NOKZUL.search1.cif,9.903066,-44.307236
JELVII.search1.cif,45.50443,15.102549
NULTIZ.search1.cif,3.9278076,38.8649
UJUPOE.search1.cif,36.446712,-16.007008
